UMDM ID,XML Type,collection,series,subseries,box,folder,item,title,date,size,handle,Accession Number,creator,continent,country,region,settlement,umdm pid
1004,UMDM,Katherine Anne Porter papers,1,6,64,7,6,"Katherine Anne Porter to Eugene Pressly, 1936-02-18",1936-02-18,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1005,UMDM,Katherine Anne Porter papers,1,6,64,7,7,"Katherine Anne Porter to Eugene Pressly, 1936-02-18",1936-02-18,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1006,UMDM,Katherine Anne Porter papers,1,6,64,7,8,"Katherine Anne Porter to Eugene Pressly, 1936-02-18",1936-02-18,6,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1007,UMDM,Katherine Anne Porter papers,1,6,64,7,12,"Katherine Anne Porter to Eugene Pressly, 1936-02-26",1936-02-26,5,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1008,UMDM,Katherine Anne Porter papers,1,6,64,7,15,"Katherine Anne Porter to Eugene Pressly, 1936-02-27",1936-02-27,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1009,UMDM,Katherine Anne Porter papers,1,6,64,7,19,"Katherine Anne Porter to Eugene Pressly, 1936-02-29",1936-02-29,9,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1010,UMDM,Katherine Anne Porter papers,1,6,64,8,4,"Katherine Anne Porter to Eugene Pressly, 1936-03-04",1936-03-04,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1011,UMDM,Katherine Anne Porter papers,1,6,64,8,6,"Katherine Anne Porter to Eugene Pressly, 1936-03-07",1936-03-07,5,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1012,UMDM,Katherine Anne Porter papers,1,6,64,8,8,"Katherine Anne Porter to Eugene Pressly, 1936-03-08",1936-03-08,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1013,UMDM,Katherine Anne Porter papers,1,6,64,8,12,"Katherine Anne Porter to Eugene Pressly, 1936-03-11",1936-03-11,14,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1014,UMDM,Katherine Anne Porter papers,1,6,64,8,14,"Katherine Anne Porter to Eugene Pressly, 1936-03-13",1936-03-13,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1015,UMDM,Katherine Anne Porter papers,1,6,64,8,15,"Katherine Anne Porter to Eugene Pressly, 1936-03-14",1936-03-14,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1016,UMDM,Katherine Anne Porter papers,1,6,64,8,16,"Katherine Anne Porter to Eugene Pressly, 1936-03-16",1936-03-16,5,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1017,UMDM,Katherine Anne Porter papers,1,6,64,8,17,"Katherine Anne Porter to Eugene Pressly, 1936-03-16",1936-03-16,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1018,UMDM,Katherine Anne Porter papers,1,6,64,8,18,"Katherine Anne Porter to Eugene Pressly, after 1936-03-16",after 1936-03-16,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1019,UMDM,Katherine Anne Porter papers,1,6,64,8,20,"Katherine Anne Porter to Eugene Pressly, 1936-03-17",1936-03-17,9,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1020,UMDM,Katherine Anne Porter papers,1,6,64,9,2,"Katherine Anne Porter to Eugene Pressly, 1936-03-20",1936-03-20,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1021,UMDM,Katherine Anne Porter papers,1,6,64,9,3,"Katherine Anne Porter to Eugene Pressly, 1936-03-20",1936-03-20,7,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1022,UMDM,Katherine Anne Porter papers,1,6,64,9,6,"Katherine Anne Porter to Eugene Pressly, 1936-03-24",1936-03-24,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1023,UMDM,Katherine Anne Porter papers,1,6,64,9,9,"Katherine Anne Porter to Eugene Pressly, 1936-03-26",1936-03-26,9,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1024,UMDM,Katherine Anne Porter papers,1,6,64,9,11,"Katherine Anne Porter to Eugene Pressly, 1936-03-27",1936-03-27,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1025,UMDM,Katherine Anne Porter papers,1,6,64,9,12,"Katherine Anne Porter to Eugene Pressly, 1936-03-27",1936-03-27,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1026,UMDM,Katherine Anne Porter papers,1,6,64,9,16,"Katherine Anne Porter to Eugene Pressly, 1936-03-31",1936-03-31,9,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1027,UMDM,Katherine Anne Porter papers,1,6,64,10,2,"Katherine Anne Porter to Eugene Pressly, 1936-04-01",1936-04-01,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1028,UMDM,Katherine Anne Porter papers,1,6,64,10,4,"Katherine Anne Porter to Eugene Pressly, 1936-04-02",1936-04-02,7,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1029,UMDM,Katherine Anne Porter papers,1,6,64,10,5,"Katherine Anne Porter to Eugene Pressly, 1936-04-02",1936-04-02,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1030,UMDM,Katherine Anne Porter papers,1,6,64,10,6,"Katherine Anne Porter to Eugene Pressly, 1936-04-02",1936-04-02,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachussetts,Boston,
1031,UMDM,Katherine Anne Porter papers,1,6,64,10,9,"Katherine Anne Porter to Eugene Pressly, 1936-04-10",1936-04-10,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Texas,Houston,
1032,UMDM,Katherine Anne Porter papers,1,6,64,10,11,"Katherine Anne Porter to Eugene Pressly, 1936-04-20",1936-04-20,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Texas,Houston,Unrue edition: pp. 130-135
1033,UMDM,Katherine Anne Porter papers,1,6,64,10,12,"Katherine Anne Porter to Eugene Pressly, 1936-04-30",1936-04-30,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Texas,Houston,
1034,UMDM,Katherine Anne Porter papers,1,6,64,10,14,"Katherine Anne Porter to Eugene Pressly, circa 1936-05-07",circa 1936-05-07,8,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1035,UMDM,Katherine Anne Porter papers,1,6,64,10,15,"Katherine Anne Porter to Eugene Pressly, 1936-05-20",1936-05-20,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",,,,,
1036,UMDM,Katherine Anne Porter papers,1,6,64,10,23,"Katherine Anne Porter to Eugene Pressly, 1936-10-30",1936-10-30,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Pennsylvania,Doylestown,
1037,UMDM,Katherine Anne Porter papers,1,6,64,10,24,"Katherine Anne Porter to Eugene Pressly, 1936-10-31",1936-10-31,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Pennsylvania,Doylestown,
1038,UMDM,Katherine Anne Porter papers,1,6,64,11,1,"Katherine Anne Porter to Eugene Pressly, 1936-11-01",1936-11-01,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Pennsylvania,Doylestown,
1039,UMDM,Katherine Anne Porter papers,1,6,64,11,2,"Katherine Anne Porter to Eugene Pressly, 1936-11-02",1936-11-02,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Pennsylvania,Doylestown,
1040,UMDM,Katherine Anne Porter papers,1,6,64,11,3,"Katherine Anne Porter to Eugene Pressly, 1936-11-03",1936-11-03,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Pennsylvania,Doylestown,
1041,UMDM,Katherine Anne Porter papers,1,6,64,11,4,"Katherine Anne Porter to Eugene Pressly, 1936-11-04",1936-11-04,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Pennsylvania,Doylestown,
1042,UMDM,Katherine Anne Porter papers,1,6,64,11,6,"Katherine Anne Porter to Eugene Pressly, 1936-11-04",1936-11-04,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1043,UMDM,Katherine Anne Porter papers,1,6,64,11,8,"Katherine Anne Porter to Eugene Pressly, 1936-11-04",1936-11-04,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1044,UMDM,Katherine Anne Porter papers,1,6,64,11,9,"Katherine Anne Porter to Eugene Pressly, 1936-11-06",1936-11-06,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1045,UMDM,Katherine Anne Porter papers,1,6,64,11,10,"Katherine Anne Porter to Eugene Pressly, 1936-11-08",1936-11-08,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1046,UMDM,Katherine Anne Porter papers,1,6,64,11,11,"Katherine Anne Porter to Eugene Pressly, 1936-11-09",1936-11-09,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1047,UMDM,Katherine Anne Porter papers,1,6,64,11,14,"Katherine Anne Porter to Eugene Pressly, 1936-11-10",1936-11-10,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1048,UMDM,Katherine Anne Porter papers,1,6,64,11,17,"Katherine Anne Porter to Eugene Pressly, 1936-11-13",1936-11-13,5,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1049,UMDM,Katherine Anne Porter papers,1,6,64,11,19,"Katherine Anne Porter to Eugene Pressly, 1936-11-24",1936-11-24,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1050,UMDM,Katherine Anne Porter papers,1,6,64,11,21,"Katherine Anne Porter to Eugene Pressly, 1936-11-28",1936-11-28,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",,,,,
1051,UMDM,Katherine Anne Porter papers,1,6,64,11,22,"Katherine Anne Porter to Eugene Pressly, 1936-11-28",1936-11-28,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1052,UMDM,Katherine Anne Porter papers,1,6,64,11,23,"Katherine Anne Porter to Eugene Pressly, before 1936-11-29",before 1936-11-29,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1053,UMDM,Katherine Anne Porter papers,1,6,64,11,24,"Katherine Anne Porter to Eugene Pressly, 1936-11-29",1936-11-29,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1054,UMDM,Katherine Anne Porter papers,1,6,64,11,25,"Katherine Anne Porter to Eugene Pressly, 1936-11-30",1936-11-30,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1055,UMDM,Katherine Anne Porter papers,1,6,64,11,26,"Katherine Anne Porter to Eugene Pressly, 1936-12-02",1936-12-02,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1056,UMDM,Katherine Anne Porter papers,1,6,64,11,28,"Katherine Anne Porter to Eugene Pressly, 1936-12-03",1936-12-03,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1057,UMDM,Katherine Anne Porter papers,1,6,64,11,30,"Katherine Anne Porter to Eugene Pressly, 1936-12-04",1936-12-04,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1058,UMDM,Katherine Anne Porter papers,1,6,64,11,31,"Katherine Anne Porter to Eugene Pressly, 1936-12-04",1936-12-04,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1059,UMDM,Katherine Anne Porter papers,1,6,64,11,32,"Katherine Anne Porter to Eugene Pressly, 1936-12-05",1936-12-05,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1060,UMDM,Katherine Anne Porter papers,1,6,64,11,34,"Katherine Anne Porter to Eugene Pressly, 1936-12-08",1936-12-08,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1061,UMDM,Katherine Anne Porter papers,1,6,64,11,35,"Katherine Anne Porter to Eugene Pressly, 1936-12-12",1936-12-12,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1062,UMDM,Katherine Anne Porter papers,1,6,64,11,36,"Katherine Anne Porter to Eugene Pressly, 1936-12-13",1936-12-13,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1063,UMDM,Katherine Anne Porter papers,1,6,64,11,37,"Katherine Anne Porter to Eugene Pressly, 1936-12-15",1936-12-15,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1064,UMDM,Katherine Anne Porter papers,1,6,64,11,39,"Katherine Anne Porter to Eugene Pressly, 1936-12-16",1936-12-16,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1065,UMDM,Katherine Anne Porter papers,1,6,64,11,40,"Katherine Anne Porter to Eugene Pressly, 1936-12-19",1936-12-19,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1066,UMDM,Katherine Anne Porter papers,1,6,64,11,42,"Katherine Anne Porter to Eugene Pressly, 1936-12-20",1936-12-20,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1067,UMDM,Katherine Anne Porter papers,1,6,64,11,44,"Katherine Anne Porter to Eugene Pressly, 1936-12-21",1936-12-21,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1068,UMDM,Katherine Anne Porter papers,1,6,64,11,45,"Katherine Anne Porter to Eugene Pressly, 1936-12-21",1936-12-21,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States,Pennsylvania,Doylestown,
1069,UMDM,Katherine Anne Porter papers,1,6,65,1,1,"Katherine Anne Porter to Eugene Pressly, 1937-01-19",1937-01-19,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New Jersey,Clinton,
1070,UMDM,Katherine Anne Porter papers,1,6,65,1,2,"Katherine Anne Porter to Eugene Pressly, 1937-01-21",1937-01-21,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New Jersey,Clinton,
1071,UMDM,Katherine Anne Porter papers,1,6,65,1,3,"Katherine Anne Porter to Eugene Pressly, 1937-01-23",1937-01-23,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New Jersey,Clinton,
1072,UMDM,Katherine Anne Porter papers,1,6,65,1,4,"Katherine Anne Porter to Eugene Pressly, after 1937-01-29",after 1937-01-29,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1073,UMDM,Katherine Anne Porter papers,1,6,65,1,5,"Katherine Anne Porter to Eugene Pressly, 1937-02-08",1937-02-08,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1074,UMDM,Katherine Anne Porter papers,1,6,65,1,6,"Katherine Anne Porter to Eugene Pressly, 1937-02-09",1937-02-09,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1075,UMDM,Katherine Anne Porter papers,1,6,65,1,8,"Katherine Anne Porter to Eugene Pressly, 1937-02-12",1937-02-12,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1076,UMDM,Katherine Anne Porter papers,1,6,65,1,9,"Katherine Anne Porter to Eugene Pressly, 1937-02-13",1937-02-13,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1077,UMDM,Katherine Anne Porter papers,1,6,65,1,12,"Katherine Anne Porter to Eugene Pressly, 1937-02-16",1937-02-16,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1078,UMDM,Katherine Anne Porter papers,1,6,65,1,14,"Katherine Anne Porter to Eugene Pressly, 1937-02-19",1937-02-19,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1079,UMDM,Katherine Anne Porter papers,1,6,65,1,16,"Katherine Anne Porter to Eugene Pressly, 1937-02-21",1937-02-21,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1080,UMDM,Katherine Anne Porter papers,1,6,65,1,18,"Katherine Anne Porter to Eugene Pressly, 1937-02-24",1937-02-24,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1081,UMDM,Katherine Anne Porter papers,1,6,65,1,19,"Katherine Anne Porter to Eugene Pressly, 1937-02-27",1937-02-27,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1082,UMDM,Katherine Anne Porter papers,1,6,65,1,20,"Katherine Anne Porter to Eugene Pressly, 1937-03-01",1937-03-01,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1083,UMDM,Katherine Anne Porter papers,1,6,65,1,22,"Katherine Anne Porter to Eugene Pressly, 1937-03-02",1937-03-02,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1084,UMDM,Katherine Anne Porter papers,1,6,65,1,23,"Katherine Anne Porter to Eugene Pressly, 1937-03-02",1937-03-02,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1085,UMDM,Katherine Anne Porter papers,1,6,65,1,24,"Katherine Anne Porter to Eugene Pressly, 1937-03-03",1937-03-03,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
1086,UMDM,Katherine Anne Porter papers,1,6,65,1,28,"Katherine Anne Porter to Eugene Pressly, 1937-03-18",1937-03-18,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
